Time,Country,Weights,Event,Actual,Forecast,Previous,Actual_numeric,Forecast_numeric,Previous_numeric
2016-12-15 16:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"54,2","54,2","54,1",54.2,54.2,54.1
2016-12-19 16:45:00,USD,3,Wskaźnik PMI dla usług  ,"53,4","55,2","54,6",53.4,55.2,54.6
2016-12-21 17:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"5,61M","5,50M","5,57M",5610000.0,5500000.0,5570000.0
2016-12-21 17:30:00,USD,3,Zapasy ropy naftowej,"2,256M","-2,515M","-2,563M",2256000.0,-2515000.0,-2563000.0
2016-12-22 15:30:00,USD,3,PKB (k/k)  (Q3),"3,5%","3,3%","3,2%",3.5%,3.3%,3.2%
2016-12-22 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,275K,256K,254K,275000.0,256000.0,254000.0
2016-12-22 17:00:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"0,0%","0,1%","0,1%",0.0%,0.1%,0.1%
2016-12-23 17:00:00,USD,3,Sprzedaż nowych nieruchomości  ,592K,575K,563K,592000.0,575000.0,563000.0
2016-12-27 17:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"113,7","109,0","109,4",113.7,109.0,109.4
2016-12-29 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,265K,264K,275K,265000.0,264000.0,275000.0
2016-12-29 18:00:00,USD,3,Zapasy ropy naftowej,"0,614M","-2,060M","2,256M",614000.0,-2060000.0,2256000.0
2017-01-03 16:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"54,3","54,2","54,2",54.3,54.2,54.2
2017-01-03 17:00:00,USD,3,Wskaźnik ISM dla przemysłu  ,"54,7","53,6","53,2",54.7,53.6,53.2
2017-01-05 15:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,153K,170K,215K,153000.0,170000.0,215000.0
2017-01-05 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,235K,260K,263K,235000.0,260000.0,263000.0
2017-01-05 16:45:00,USD,3,Wskaźnik PMI dla usług  ,"53,9","53,4","53,4",53.9,53.4,53.4
2017-01-05 17:00:00,USD,3,Wskaźnik ISM dla usług  ,"57,2","56,6","57,2",57.2,56.6,57.2
2017-01-05 18:00:00,USD,3,Zapasy ropy naftowej,"-7,051M","-2,152M","0,614M",-7051000.0,-2152000.0,614000.0
2017-01-06 15:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,4%","0,3%","-0,1%",0.4%,0.3%,-0.1%
2017-01-06 15:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,156K,178K,204K,156000.0,178000.0,204000.0
2017-01-06 15:30:00,USD,3,Stopa bezrobocia  ,"4,7%","4,7%","4,6%",4.7%,4.7%,4.6%
2017-01-10 17:00:00,USD,3,Badanie ofert pracy i rotacji pracowników (JOLTS) - USA  ,"5,522M","5,555M","5,451M",5522000.0,5555000.0,5451000.0
2017-01-11 17:30:00,USD,3,Zapasy ropy naftowej,"4,097M","1,162M","-7,051M",4097000.0000000005,1162000.0,-7051000.0
2017-01-12 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,247K,255K,237K,247000.0,255000.0,237000.0
2017-01-13 15:30:00,USD,3,Bazowa sprzedaż detaliczna (m/m)  ,"0,2%","0,5%","0,3%",0.2%,0.5%,0.3%
2017-01-13 15:30:00,USD,3,Wskaźnik PPI (m/m)  ,"0,3%","0,3%","0,4%",0.3%,0.3%,0.4%
2017-01-13 15:30:00,USD,3,Sprzedaż detaliczna (m/m)  ,"0,6%","0,7%","0,2%",0.6%,0.7%,0.2%
2017-01-18 15:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"0,2%","0,2%","0,2%",0.2%,0.2%,0.2%
2017-01-18 15:30:00,USD,3,Wskaźnik CPI (r/r)  ,"2,1%","2,1%","1,7%",2.1%,2.1%,1.7%
2017-01-18 15:30:00,USD,3,Wskaźnik CPI (m/m)  ,"0,3%","0,3%","0,2%",0.3%,0.3%,0.2%
2017-01-19 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,234K,254K,249K,234000.0,254000.0,249000.0
2017-01-19 15:30:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii  ,"23,6","15,8","21,5",23.6,15.8,21.5
2017-01-19 18:00:00,USD,3,Zapasy ropy naftowej,"2,347M","-0,342M","4,097M",2347000.0,-342000.0,4097000.0000000005
2017-01-24 16:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"55,1","54,5","54,3",55.1,54.5,54.3
2017-01-24 17:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"5,49M","5,52M","5,65M",5490000.0,5520000.0,5650000.0
2017-01-25 17:30:00,USD,3,Zapasy ropy naftowej,"2,840M","2,815M","2,347M",2840000.0,2815000.0,2347000.0
2017-01-26 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,259K,247K,237K,259000.0,247000.0,237000.0
2017-01-26 16:45:00,USD,3,Wskaźnik PMI dla usług  ,"55,1","54,4","53,9",55.1,54.4,53.9
2017-01-26 17:00:00,USD,3,Sprzedaż nowych nieruchomości  ,536K,588K,598K,536000.0,588000.0,598000.0
2017-01-27 15:30:00,USD,3,PKB (k/k)  (Q4),"1,9%","2,2%","3,5%",1.9%,2.2%,3.5%
2017-01-30 15:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (Core PCE) (r/r)  ,"1,7%","1,7%","1,7%",1.7%,1.7%,1.7%
2017-01-30 15:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"0,1%","0,1%","0,0%",0.1%,0.1%,0.0%
2017-01-31 17:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"111,8","113,0","113,3",111.8,113.0,113.3
2017-02-01 15:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,246K,165K,151K,246000.0,165000.0,151000.0
2017-02-01 16:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"55,0","55,1","55,1",55.0,55.1,55.1
2017-02-01 17:00:00,USD,3,Wskaźnik ISM dla przemysłu  ,"56,0","55,0","54,5",56.0,55.0,54.5
2017-02-01 17:30:00,USD,3,Zapasy ropy naftowej,"6,466M","3,289M","2,840M",6466000.0,3289000.0,2840000.0
2017-02-01 21:00:00,USD,3,Decyzja w sprawie stóp procentowych,"0,75%","0,75%","0,75%",0.75%,0.75%,0.75%
2017-02-02 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,246K,250K,260K,246000.0,250000.0,260000.0
2017-02-03 15:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,1%","0,3%","0,2%",0.1%,0.3%,0.2%
2017-02-03 15:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,227K,175K,157K,227000.0,175000.0,157000.0
2017-02-03 15:30:00,USD,3,Stopa bezrobocia  ,"4,8%","4,7%","4,7%",4.8%,4.7%,4.7%
2017-02-03 16:45:00,USD,3,Wskaźnik PMI dla usług  ,"55,6","55,1","55,1",55.6,55.1,55.1
2017-02-03 17:00:00,USD,3,Wskaźnik ISM dla usług  ,"56,5","57,0","56,6",56.5,57.0,56.6
2017-02-07 17:00:00,USD,3,Badanie ofert pracy i rotacji pracowników (JOLTS) - USA  ,"5,501M","5,568M","5,505M",5501000.0,5568000.0,5505000.0
2017-02-08 17:30:00,USD,3,Zapasy ropy naftowej,"13,830M","2,529M","6,466M",13830000.0,2529000.0,6466000.0
2017-02-09 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,234K,250K,246K,234000.0,250000.0,246000.0
2017-02-14 15:30:00,USD,3,Wskaźnik PPI (m/m)  ,"0,6%","0,3%","0,3%",0.6%,0.3%,0.3%
2017-02-15 15:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"0,3%","0,2%","0,2%",0.3%,0.2%,0.2%
2017-02-15 15:30:00,USD,3,Bazowa sprzedaż detaliczna (m/m)  ,"0,8%","0,4%","0,4%",0.8%,0.4%,0.4%
2017-02-15 15:30:00,USD,3,Wskaźnik CPI (m/m)  ,"0,6%","0,3%","0,3%",0.6%,0.3%,0.3%
2017-02-15 15:30:00,USD,3,Wskaźnik CPI (r/r)  ,"2,5%","2,4%","2,1%",2.5%,2.4%,2.1%
2017-02-15 15:30:00,USD,3,Sprzedaż detaliczna (m/m)  ,"0,4%","0,1%","1,0%",0.4%,0.1%,1.0%
2017-02-15 17:30:00,USD,3,Zapasy ropy naftowej,"9,527M","3,513M","13,830M",9527000.0,3513000.0,13830000.0
2017-02-16 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,239K,245K,234K,239000.0,245000.0,234000.0
2017-02-16 15:30:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii  ,"43,3","18,0","23,6",43.3,18.0,23.6
2017-02-21 16:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"54,3","55,3","55,0",54.3,55.3,55.0
2017-02-21 16:45:00,USD,3,Wskaźnik PMI dla usług  ,"53,9","55,8","55,6",53.9,55.8,55.6
2017-02-22 17:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"5,69M","5,54M","5,51M",5690000.0,5540000.0,5510000.0
2017-02-23 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,244K,241K,238K,244000.0,241000.0,238000.0
2017-02-23 18:00:00,USD,3,Zapasy ropy naftowej,"0,564M","3,475M","9,527M",564000.0,3475000.0,9527000.0
2017-02-24 17:00:00,USD,3,Sprzedaż nowych nieruchomości  ,555K,570K,535K,555000.0,570000.0,535000.0
2017-02-28 15:30:00,USD,3,PKB (k/k)  (Q4),"1,9%","2,1%","1,9%",1.9%,2.1%,1.9%
2017-02-28 17:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"114,8","111,0","111,6",114.8,111.0,111.6
2017-03-01 15:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"0,3%","0,2%","0,1%",0.3%,0.2%,0.1%
2017-03-01 15:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (Core PCE) (r/r)  ,"1,7%","1,8%","1,7%",1.7%,1.8%,1.7%
2017-03-01 16:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"54,2","54,4","54,3",54.2,54.4,54.3
2017-03-01 17:00:00,USD,3,Wskaźnik ISM dla przemysłu  ,"57,7","56,0","56,0",57.7,56.0,56.0
2017-03-01 17:30:00,USD,3,Zapasy ropy naftowej,"1,501M","3,079M","0,564M",1501000.0,3079000.0,564000.0
2017-03-02 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,223K,243K,242K,223000.0,243000.0,242000.0
2017-03-03 16:45:00,USD,3,Wskaźnik PMI dla usług  ,"53,8","53,9","53,9",53.8,53.9,53.9
2017-03-03 17:00:00,USD,3,Wskaźnik ISM dla usług  ,"57,6","56,5","56,5",57.6,56.5,56.5
2017-03-08 15:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,298K,190K,261K,298000.0,190000.0,261000.0
2017-03-08 17:30:00,USD,3,Zapasy ropy naftowej,"8,209M","1,967M","1,501M",8209000.0,1967000.0,1501000.0
2017-03-09 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,243K,235K,223K,243000.0,235000.0,223000.0
2017-03-10 15:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,2%","0,3%","0,2%",0.2%,0.3%,0.2%
2017-03-10 15:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,235K,200K,238K,235000.0,200000.0,238000.0
2017-03-10 15:30:00,USD,3,Stopa bezrobocia  ,"4,7%","4,7%","4,8%",4.7%,4.7%,4.8%
2017-03-14 14:30:00,USD,3,Wskaźnik PPI (m/m)  ,"0,3%","0,1%","0,6%",0.3%,0.1%,0.6%
2017-03-15 14:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"0,2%","0,2%","0,3%",0.2%,0.2%,0.3%
2017-03-15 14:30:00,USD,3,Bazowa sprzedaż detaliczna (m/m)  ,"0,2%","0,2%","1,2%",0.2%,0.2%,1.2%
2017-03-15 14:30:00,USD,3,Wskaźnik CPI (r/r)  ,"2,7%","2,7%","2,5%",2.7%,2.7%,2.5%
2017-03-15 14:30:00,USD,3,Wskaźnik CPI (m/m)  ,"0,1%","0,1%","0,6%",0.1%,0.1%,0.6%
2017-03-15 14:30:00,USD,3,Sprzedaż detaliczna (m/m)  ,"0,1%","0,1%","0,6%",0.1%,0.1%,0.6%
2017-03-15 16:30:00,USD,3,Zapasy ropy naftowej,"-0,237M","3,713M","8,209M",-237000.0,3713000.0,8209000.0
2017-03-15 20:00:00,USD,3,Decyzja w sprawie stóp procentowych,"1,00%","1,00%","0,75%",1.00%,1.00%,0.75%
2017-03-16 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,241K,240K,243K,241000.0,240000.0,243000.0
2017-03-16 14:30:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii  ,"32,8","30,0","43,3",32.8,30.0,43.3
2017-03-16 16:00:00,USD,3,Badanie ofert pracy i rotacji pracowników (JOLTS) - USA  ,"5,626M","5,450M","5,539M",5626000.0,5450000.0,5539000.0
2017-03-22 16:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"5,48M","5,57M","5,69M",5480000.0,5570000.0,5690000.0
2017-03-22 16:30:00,USD,3,Zapasy ropy naftowej,"4,954M","2,801M","-0,237M",4954000.0,2801000.0,-237000.0
2017-03-23 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,258K,240K,243K,258000.0,240000.0,243000.0
2017-03-23 16:00:00,USD,3,Sprzedaż nowych nieruchomości  ,592K,565K,558K,592000.0,565000.0,558000.0
2017-03-24 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"53,4","54,8","54,2",53.4,54.8,54.2
2017-03-24 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"52,9","54,2","53,8",52.9,54.2,53.8
2017-03-28 16:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"125,6","114,0","116,1",125.6,114.0,116.1
2017-03-29 16:30:00,USD,3,Zapasy ropy naftowej,"0,867M","1,357M","4,954M",867000.0,1357000.0,4954000.0
2017-03-30 14:30:00,USD,3,PKB (k/k)  (Q4),"2,1%","2,0%","1,9%",2.1%,2.0%,1.9%
2017-03-30 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,258K,248K,261K,258000.0,248000.0,261000.0
2017-03-31 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"0,2%","0,2%","0,3%",0.2%,0.2%,0.3%
2017-03-31 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (Core PCE) (r/r)  ,"1,8%","1,7%","1,8%",1.8%,1.7%,1.8%
2017-04-03 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"53,3","53,5","53,4",53.3,53.5,53.4
2017-04-03 16:00:00,USD,3,Wskaźnik ISM dla przemysłu  ,"57,2","57,0","57,7",57.2,57.0,57.7
2017-04-05 14:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,263K,187K,245K,263000.0,187000.0,245000.0
2017-04-05 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"52,8","53,1","52,9",52.8,53.1,52.9
2017-04-05 16:00:00,USD,3,Wskaźnik ISM dla usług  ,"55,2","57,0","57,6",55.2,57.0,57.6
2017-04-05 16:30:00,USD,3,Zapasy ropy naftowej,"1,566M","-0,435M","0,867M",1566000.0,-435000.0,867000.0
2017-04-06 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,234K,250K,259K,234000.0,250000.0,259000.0
2017-04-07 14:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,2%","0,2%","0,3%",0.2%,0.2%,0.3%
2017-04-07 14:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,98K,180K,219K,98000.0,180000.0,219000.0
2017-04-07 14:30:00,USD,3,Stopa bezrobocia  ,"4,5%","4,7%","4,7%",4.5%,4.7%,4.7%
2017-04-11 16:00:00,USD,3,Badanie ofert pracy i rotacji pracowników (JOLTS) - USA  ,"5,743M","5,655M","5,625M",5743000.0,5655000.0,5625000.0
2017-04-12 16:30:00,USD,3,Zapasy ropy naftowej,"-2,166M","0,087M","1,566M",-2166000.0,87000.0,1566000.0
2017-04-13 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,234K,245K,235K,234000.0,245000.0,235000.0
2017-04-13 14:30:00,USD,3,Wskaźnik PPI (m/m)  ,"-0,1%","0,0%","0,3%",-0.1%,0.0%,0.3%
2017-04-14 14:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"-0,1%","0,2%","0,2%",-0.1%,0.2%,0.2%
2017-04-14 14:30:00,USD,3,Bazowa sprzedaż detaliczna (m/m)  ,"0,0%","0,1%","0,2%",0.0%,0.1%,0.2%
2017-04-14 14:30:00,USD,3,Wskaźnik CPI (m/m)  ,"-0,3%","0,1%","0,1%",-0.3%,0.1%,0.1%
2017-04-14 14:30:00,USD,3,Wskaźnik CPI (r/r)  ,"2,4%","2,6%","2,7%",2.4%,2.6%,2.7%
2017-04-14 14:30:00,USD,3,Sprzedaż detaliczna (m/m)  ,"-0,2%","-0,1%","-0,3%",-0.2%,-0.1%,-0.3%
2017-04-19 16:30:00,USD,3,Zapasy ropy naftowej,"-1,034M","-1,470M","-2,166M",-1034000.0,-1470000.0,-2166000.0
2017-04-20 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,244K,242K,234K,244000.0,242000.0,234000.0
2017-04-20 14:30:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii  ,"22,0","25,0","32,8",22.0,25.0,32.8
2017-04-21 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"52,8","53,5","53,3",52.8,53.5,53.3
2017-04-21 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"52,5","53,0","52,8",52.5,53.0,52.8
2017-04-21 16:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"5,71M","5,60M","5,47M",5710000.0,5600000.0,5470000.0
2017-04-25 16:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"120,3","122,5","124,9",120.3,122.5,124.9
2017-04-25 16:00:00,USD,3,Sprzedaż nowych nieruchomości  ,621K,583K,587K,621000.0,583000.0,587000.0
2017-04-26 16:30:00,USD,3,Zapasy ropy naftowej,"-3,641M","-1,661M","-1,034M",-3641000.0,-1661000.0,-1034000.0
2017-04-27 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,257K,245K,243K,257000.0,245000.0,243000.0
2017-04-28 14:30:00,USD,3,PKB (k/k)  (Q1),"0,7%","1,2%","2,1%",0.7%,1.2%,2.1%
2017-05-01 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"-0,1%","-0,1%","0,2%",-0.1%,-0.1%,0.2%
2017-05-01 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"52,8","52,8","52,8",52.8,52.8,52.8
2017-05-01 16:00:00,USD,3,Wskaźnik ISM dla przemysłu  ,"54,8","56,5","57,2",54.8,56.5,57.2
2017-05-03 14:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,177K,175K,255K,177000.0,175000.0,255000.0
2017-05-03 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"53,1","52,5","52,5",53.1,52.5,52.5
2017-05-03 16:00:00,USD,3,Wskaźnik ISM dla usług  ,"57,5","55,8","55,2",57.5,55.8,55.2
2017-05-03 16:30:00,USD,3,Zapasy ropy naftowej,"-0,930M","-2,333M","-3,641M",-930000.0,-2333000.0,-3641000.0
2017-05-03 20:00:00,USD,3,Decyzja w sprawie stóp procentowych,"1,00%","1,00%","1,00%",1.00%,1.00%,1.00%
2017-05-04 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,238K,247K,257K,238000.0,247000.0,257000.0
2017-05-05 14:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,3%","0,3%","0,1%",0.3%,0.3%,0.1%
2017-05-05 14:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,211K,185K,79K,211000.0,185000.0,79000.0
2017-05-05 14:30:00,USD,3,Stopa bezrobocia  ,"4,4%","4,6%","4,5%",4.4%,4.6%,4.5%
2017-05-09 16:00:00,USD,3,Badanie ofert pracy i rotacji pracowników (JOLTS) - USA  ,"5,743M","5,670M","5,682M",5743000.0,5670000.0,5682000.0
2017-05-10 16:00:00,USD,3,Badanie ofert pracy i rotacji pracowników (JOLTS) - USA  ,"5,743M","5,670M","5,682M",5743000.0,5670000.0,5682000.0
2017-05-11 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,,230K,230K,,230000.0,230000.0
2017-05-11 14:30:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii ,,"-0,8","-7,0",,-0.8,-7.0
2017-05-11 16:00:00,USD,3,Sprzedaż domów na rynku wtórnym ,,"3,92M","3,95M",,3920000.0,3950000.0
2017-05-12 14:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"0,1%","0,2%","-0,1%",0.1%,0.2%,-0.1%
2017-05-12 14:30:00,USD,3,Bazowa sprzedaż detaliczna (m/m)  ,"0,3%","0,5%","0,3%",0.3%,0.5%,0.3%
2017-05-12 14:30:00,USD,3,Wskaźnik CPI (r/r)  ,"2,2%","2,3%","2,4%",2.2%,2.3%,2.4%
2017-05-12 14:30:00,USD,3,Wskaźnik CPI (m/m)  ,"0,2%","0,2%","-0,3%",0.2%,0.2%,-0.3%
2017-05-12 14:30:00,USD,3,Sprzedaż detaliczna (m/m)  ,"0,4%","0,6%","0,1%",0.4%,0.6%,0.1%
2017-05-17 16:30:00,USD,3,Zapasy ropy naftowej,"-1,753M","-2,360M","-5,247M",-1753000.0,-2360000.0,-5247000.0
2017-05-18 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,232K,240K,236K,232000.0,240000.0,236000.0
2017-05-18 14:30:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii  ,"38,8","19,5","22,0",38.8,19.5,22.0
2017-05-23 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"52,5","53,0","52,8",52.5,53.0,52.8
2017-05-23 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"54,0","53,1","53,1",54.0,53.1,53.1
2017-05-23 16:00:00,USD,3,Sprzedaż nowych nieruchomości  ,569K,610K,642K,569000.0,610000.0,642000.0
2017-05-24 16:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"5,57M","5,65M","5,70M",5570000.0,5650000.0,5700000.0
2017-05-24 16:30:00,USD,3,Zapasy ropy naftowej,"-4,432M","-2,419M","-1,753M",-4432000.0,-2419000.0,-1753000.0
2017-05-25 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,234K,238K,233K,234000.0,238000.0,233000.0
2017-05-26 14:30:00,USD,3,PKB (k/k)  (Q1),"1,2%","0,9%","0,7%",1.2%,0.9%,0.7%
2017-05-30 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (Core PCE) (r/r)  ,"1,5%","1,5%","1,6%",1.5%,1.5%,1.6%
2017-05-30 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"0,2%","0,1%","-0,1%",0.2%,0.1%,-0.1%
2017-05-30 16:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"117,9","119,8","119,4",117.9,119.8,119.4
2017-06-01 14:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,253K,185K,174K,253000.0,185000.0,174000.0
2017-06-01 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,248K,239K,235K,248000.0,239000.0,235000.0
2017-06-01 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"52,7","52,5","52,5",52.7,52.5,52.5
2017-06-01 16:00:00,USD,3,Wskaźnik ISM dla przemysłu  ,"54,9","54,5","54,8",54.9,54.5,54.8
2017-06-01 17:00:00,USD,3,Zapasy ropy naftowej,"-6,428M","-2,517M","-4,432M",-6428000.0,-2517000.0,-4432000.0
2017-06-02 14:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,2%","0,2%","0,2%",0.2%,0.2%,0.2%
2017-06-02 14:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,138K,185K,174K,138000.0,185000.0,174000.0
2017-06-02 14:30:00,USD,3,Stopa bezrobocia  ,"4,3%","4,4%","4,4%",4.3%,4.4%,4.4%
2017-06-05 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"53,6","54,1","54,0",53.6,54.1,54.0
2017-06-05 16:00:00,USD,3,Wskaźnik ISM dla usług  ,"56,9","57,0","57,5",56.9,57.0,57.5
2017-06-06 16:00:00,USD,3,Badanie ofert pracy i rotacji pracowników (JOLTS) - USA  ,"6,044M","5,650M","5,785M",6044000.0,5650000.0,5785000.0
2017-06-07 16:30:00,USD,3,Zapasy ropy naftowej,"3,295M","-3,464M","-6,428M",3295000.0,-3464000.0,-6428000.0
2017-06-08 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,245K,240K,255K,245000.0,240000.0,255000.0
2017-06-13 14:30:00,USD,3,Wskaźnik PPI (m/m)  ,"0,0%","0,1%","0,5%",0.0%,0.1%,0.5%
2017-06-14 14:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"0,1%","0,2%","0,1%",0.1%,0.2%,0.1%
2017-06-14 14:30:00,USD,3,Bazowa sprzedaż detaliczna (m/m)  ,"-0,3%","0,2%","0,4%",-0.3%,0.2%,0.4%
2017-06-14 14:30:00,USD,3,Wskaźnik CPI (r/r)  ,"1,9%","2,0%","2,2%",1.9%,2.0%,2.2%
2017-06-14 14:30:00,USD,3,Wskaźnik CPI (m/m)  ,"-0,1%","0,1%","0,2%",-0.1%,0.1%,0.2%
2017-06-14 14:30:00,USD,3,Sprzedaż detaliczna (m/m)  ,"-0,3%","0,1%","0,4%",-0.3%,0.1%,0.4%
2017-06-14 16:30:00,USD,3,Zapasy ropy naftowej,"-1,661M","-2,739M","3,295M",-1661000.0,-2739000.0,3295000.0
2017-06-14 20:00:00,USD,3,Decyzja w sprawie stóp procentowych,"1,25%","1,25%","1,00%",1.25%,1.25%,1.00%
2017-06-15 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,237K,242K,245K,237000.0,242000.0,245000.0
2017-06-15 14:30:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii  ,"27,6","24,0","38,8",27.6,24.0,38.8
2017-06-21 16:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"5,62M","5,55M","5,56M",5620000.0,5550000.0,5560000.0
2017-06-21 16:30:00,USD,3,Zapasy ropy naftowej,"-2,451M","-2,106M","-1,661M",-2451000.0,-2106000.0,-1661000.0
2017-06-22 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,241K,240K,238K,241000.0,240000.0,238000.0
2017-06-23 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"52,1","53,0","52,7",52.1,53.0,52.7
2017-06-23 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"53,0","53,7","53,6",53.0,53.7,53.6
2017-06-23 16:00:00,USD,3,Sprzedaż nowych nieruchomości  ,610K,597K,593K,610000.0,597000.0,593000.0
2017-06-27 16:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"118,9","116,0","117,6",118.9,116.0,117.6
